OTUId	10_Tt_Microcerotermes_parvus	11_Tt_Microcerotermes_sp	12_Tt_Neocapritermes	13_Tt_Ophiotermes_sp	14_Tt_Proboscitermes	15_Nt_Atlantitermes_sp	16_Nt_Nasutitermes_corniger	17_Nt_Nasutitermes_takasagoensis	18_Nt_Nasutitermitinae_Unclassified	19_Nt_Trinervitermes_sp	1_Mt_Macrotermes_sp	2_Mt_Macrotermes_subhyalinus	3_Mt_Odontotermes_sp	4_St_Cornitermes_sp	5_At_Apicotermes_trestus	6_Tt_Termes_hospes	7_Tt_Cubitermes_sp	8_Tt_Cubitermes_ugandensis	9_Tt_Amitermes_meridionalis
OTU_18562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_35819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_12170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_33082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_6052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_14265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_22291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
OTU_24948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU_11176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_19410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_22467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
OTU_28702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_11458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_6353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_15265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_6787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_28605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_13062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_4984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_10719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_25862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_10255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_34212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_19409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_33521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_16214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_32936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_13041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_21642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_15817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_15945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_31724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_21968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_14987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0
OTU_12687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_8551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_28617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_17530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
OTU_25347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
OTU_6244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_35814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_35302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_23114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_31716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_32449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_10239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_23112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_23116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_8952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_24445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_26549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_32446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_10563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_13040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_19279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_21624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_26543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_24440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_22768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_14990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_12173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_35439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_31715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_16675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_28363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_10705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_18568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_12693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_27971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_18434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_35125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_20604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_27961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_24299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_29295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_34211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_30693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_27849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_34016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_14352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_6832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_12340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_35432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_11786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_7569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_32456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_16199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_33077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
